DA-ali2019-500m-tweet.bw.ar.lines.shard.350.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.351.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.352.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.353.normalized.sents	9999560
DA-ali2019-500m-tweet.bw.ar.lines.shard.354.normalized.sents	9999350
DA-ali2019-500m-tweet.bw.ar.lines.shard.355.normalized.sents	9999570
DA-ali2019-500m-tweet.bw.ar.lines.shard.356.normalized.sents	9999610
DA-ali2019-500m-tweet.bw.ar.lines.shard.357.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.358.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.359.normalized.sents	9999840
DA-ali2019-500m-tweet.bw.ar.lines.shard.360.normalized.sents	9999880
DA-ali2019-500m-tweet.bw.ar.lines.shard.361.normalized.sents	9999710
DA-ali2019-500m-tweet.bw.ar.lines.shard.362.normalized.sents	9999330
DA-ali2019-500m-tweet.bw.ar.lines.shard.363.normalized.sents	9999440
DA-ali2019-500m-tweet.bw.ar.lines.shard.364.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.365.normalized.sents	9999240
DA-ali2019-500m-tweet.bw.ar.lines.shard.366.normalized.sents	9999630
DA-ali2019-500m-tweet.bw.ar.lines.shard.367.normalized.sents	9999790
DA-ali2019-500m-tweet.bw.ar.lines.shard.368.normalized.sents	9999390
DA-ali2019-500m-tweet.bw.ar.lines.shard.369.normalized.sents	9999420
DA-ali2019-500m-tweet.bw.ar.lines.shard.370.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.371.normalized.sents	9999810
DA-ali2019-500m-tweet.bw.ar.lines.shard.372.normalized.sents	9999530
DA-ali2019-500m-tweet.bw.ar.lines.shard.373.normalized.sents	9999440
DA-ali2019-500m-tweet.bw.ar.lines.shard.374.normalized.sents	9999590
DA-ali2019-500m-tweet.bw.ar.lines.shard.375.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.376.normalized.sents	9999660
DA-ali2019-500m-tweet.bw.ar.lines.shard.377.normalized.sents	9999830
DA-ali2019-500m-tweet.bw.ar.lines.shard.378.normalized.sents	9999880
DA-ali2019-500m-tweet.bw.ar.lines.shard.379.normalized.sents	9999700
DA-ali2019-500m-tweet.bw.ar.lines.shard.380.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.381.normalized.sents	9999850
DA-ali2019-500m-tweet.bw.ar.lines.shard.382.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.383.normalized.sents	9999720
DA-ali2019-500m-tweet.bw.ar.lines.shard.384.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.385.normalized.sents	9999740
DA-ali2019-500m-tweet.bw.ar.lines.shard.386.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.387.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.388.normalized.sents	9999800
DA-ali2019-500m-tweet.bw.ar.lines.shard.389.normalized.sents	9999510
DA-ali2019-500m-tweet.bw.ar.lines.shard.390.normalized.sents	9999620
DA-ali2019-500m-tweet.bw.ar.lines.shard.391.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.392.normalized.sents	9999670
DA-ali2019-500m-tweet.bw.ar.lines.shard.393.normalized.sents	9999770
DA-ali2019-500m-tweet.bw.ar.lines.shard.394.normalized.sents	9999780
DA-ali2019-500m-tweet.bw.ar.lines.shard.395.normalized.sents	9999640
DA-ali2019-500m-tweet.bw.ar.lines.shard.396.normalized.sents	9999820
DA-ali2019-500m-tweet.bw.ar.lines.shard.397.normalized.sents	9999860
DA-ali2019-500m-tweet.bw.ar.lines.shard.398.normalized.sents	9999620
DA-ali2019-500m-tweet.bw.ar.lines.shard.399.normalized.sents	9999680
DA-ali2019-500m-tweet.bw.ar.lines.shard.400.normalized.sents	9999900
DA-ali2019-500m-tweet.bw.ar.lines.shard.401.normalized.sents	9999420
DA-ali2019-500m-tweet.bw.ar.lines.shard.402.normalized.sents	9999390
DA-ali2019-500m-tweet.bw.ar.lines.shard.403.normalized.sents	9999750
DA-ali2019-500m-tweet.bw.ar.lines.shard.404.normalized.sents	9999760
DA-ali2019-500m-tweet.bw.ar.lines.shard.405.normalized.sents	9999780
DA-ali2019-500m-tweet.bw.ar.lines.shard.406.normalized.sents	9999860
DA-ali2019-500m-tweet.bw.ar.lines.shard.407.normalized.sents	9999280
DA-ali2019-500m-tweet.bw.ar.lines.shard.408.normalized.sents	1194410
DA-nurpeiis-train.docs.shard.000.normalized.sents	352255
DA-nurpeiis-train.docs.shard.001.normalized.sents	356703
DA-nurpeiis-train.docs.shard.002.normalized.sents	439307
DA-nurpeiis-train.docs.shard.003.normalized.sents	316961
DA-nurpeiis-train.docs.shard.004.normalized.sents	377535
DA-nurpeiis-train.docs.shard.005.normalized.sents	426117
DA-nurpeiis-train.docs.shard.006.normalized.sents	376167
DA-nurpeiis-train.docs.shard.007.normalized.sents	392659
DA-nurpeiis-train.docs.shard.008.normalized.sents	389636
DA-nurpeiis-train.docs.shard.009.normalized.sents	210537
DA-nurpeiis-train.lines.shard.000.normalized.sents	10216548
DA-nurpeiis-train.lines.shard.001.normalized.sents	10057888
DA-nurpeiis-train.lines.shard.002.normalized.sents	9999110
DA-nurpeiis-train.lines.shard.003.normalized.sents	9999820
DA-nurpeiis-train.lines.shard.004.normalized.sents	9999460
DA-nurpeiis-train.lines.shard.005.normalized.sents	10003452
DA-nurpeiis-train.lines.shard.006.normalized.sents	8410200
DA-nurpeiis-train.lines.shard.007.normalized.sents	7210302
DA-nurpeiis-train.lines.shard.008.normalized.sents	8286552
DA-nurpeiis-train.lines.shard.009.normalized.sents	1602775
